initial_gap_m,lead_target_speed_mps,ego_target_speed_mps,repeats,success_rate,settled_count,final_gap_mean_m,final_gap_std_m,delta_gap_mean_m,delta_gap_std_m,settle_time_mean_s,settle_time_std_s,final_lead_speed_mean_mps,final_ego_speed_mean_mps
30.0,7.5,5.0,1,1.0,1,41.485517613109735,0.0,11.485517613109735,0.0,5.800000000000001,0.0,7.6119553251803875,4.808183844689053
30.5,7.5,5.0,1,1.0,1,42.67929392936336,0.0,12.17929392936336,0.0,5.9,0.0,7.609359066381594,4.808369860067431
31.0,7.5,5.0,1,1.0,1,42.376940930668,0.0,11.376940930667999,0.0,5.800000000000001,0.0,7.610626519499221,4.807861541246247
31.5,7.5,5.0,1,1.0,1,43.48731425629251,0.0,11.987314256292507,0.0,5.800000000000001,0.0,7.628111523352581,4.80818431922041
32.0,7.5,5.0,1,1.0,1,43.5353762550004,0.0,11.5353762550004,0.0,5.8500000000000005,0.0,7.627497282404977,4.808359816890194
8.0,7.75,5.0,1,1.0,1,20.48109849065222,0.0,12.481098490652219,0.0,5.800000000000001,0.0,7.899340212617275,4.807810985510582
8.5,7.75,5.0,1,1.0,1,21.49060450460669,0.0,12.99060450460669,0.0,5.800000000000001,0.0,7.8976084649190526,4.807650045224524
9.0,7.75,5.0,1,1.0,1,21.625940871421037,0.0,12.625940871421037,0.0,5.8500000000000005,0.0,7.914285185934971,4.8080741836278715
9.5,7.75,5.0,1,1.0,1,22.481004628197873,0.0,12.981004628197873,0.0,5.800000000000001,0.0,7.89934642919559,4.807797163950743
10.0,7.75,5.0,1,1.0,1,22.47721679410767,0.0,12.477216794107669,0.0,5.800000000000001,0.0,7.915687270204629,4.808174792703709
10.5,7.75,5.0,1,1.0,1,23.63482782482094,0.0,13.134827824820938,0.0,5.8500000000000005,0.0,7.8976362077238145,4.808360294725564
11.0,7.75,5.0,1,1.0,1,23.480749701352355,0.0,12.480749701352355,0.0,5.800000000000001,0.0,7.899341664244415,4.807856718856896
11.5,7.75,5.0,1,1.0,1,24.476321615866112,0.0,12.976321615866112,0.0,5.800000000000001,0.0,7.915825552609294,4.808186227660016
12.0,7.75,5.0,1,1.0,1,24.620556943477883,0.0,12.620556943477883,0.0,5.8500000000000005,0.0,7.8995223839107345,4.808357432440368
12.5,7.75,5.0,1,1.0,1,25.49309525995741,0.0,12.99309525995741,0.0,5.800000000000001,0.0,7.897662958840705,4.807808608009498
13.0,7.75,5.0,1,1.0,1,25.63402491072836,0.0,12.63402491072836,0.0,5.8500000000000005,0.0,7.913126653794574,4.8081066284352225
13.5,7.75,5.0,1,1.0,1,26.62054795161004,0.0,13.120547951610039,0.0,5.8500000000000005,0.0,7.899516693574623,4.808357908707605
14.0,7.75,5.0,1,1.0,1,26.489329669511104,0.0,12.489329669511104,0.0,5.800000000000001,0.0,7.89776670979331,4.8074838796581
14.5,7.75,5.0,1,1.0,1,27.61862446633105,0.0,13.118624466331049,0.0,5.8500000000000005,0.0,7.915093130485816,4.808410308274282
15.0,7.75,5.0,1,1.0,1,27.620534048526522,0.0,12.620534048526522,0.0,5.8500000000000005,0.0,7.899519711685157,4.808358384837471
15.5,7.75,5.0,1,1.0,1,28.470057915340874,0.0,12.970057915340874,0.0,5.800000000000001,0.0,7.916514811410589,4.807813379977318
16.0,7.75,5.0,1,1.0,1,28.485100876926815,0.0,12.485100876926815,0.0,5.800000000000001,0.0,7.897635167019997,4.808185749797994
16.5,7.75,5.0,1,1.0,1,29.620537663091746,0.0,13.120537663091746,0.0,5.8500000000000005,0.0,7.899518444155197,4.808359340233706
17.0,7.75,5.0,1,1.0,1,29.47547172859167,0.0,12.475471728591671,0.0,5.800000000000001,0.0,7.900420491347902,4.807813858694524
17.5,7.75,5.0,1,1.0,1,30.457731814134796,0.0,12.957731814134796,0.0,5.800000000000001,0.0,7.897545044749601,4.80757530506374
18.0,7.75,5.0,1,1.0,1,30.780766499715114,0.0,12.780766499715114,0.0,5.9,0.0,7.913146713079762,4.807847660357935
18.5,7.75,5.0,1,1.0,1,29.01138414006455,0.0,10.51138414006455,0.0,4.95,0.0,7.928835100259052,4.8075544493086895
19.0,7.75,5.0,1,1.0,1,31.449559221686307,0.0,12.449559221686307,0.0,5.800000000000001,0.0,7.899190609725669,4.808016917035208
19.5,7.75,5.0,1,1.0,1,32.618176363440114,0.0,13.118176363440114,0.0,5.8500000000000005,0.0,7.89888717551485,4.808134746320697
20.0,7.75,5.0,1,1.0,1,30.131652234381903,0.0,10.131652234381903,0.0,5.0,0.0,7.930914911169084,4.807532539370905
20.5,7.75,5.0,1,1.0,1,33.30275409295955,0.0,12.802754092959553,0.0,5.75,0.0,7.916173643423329,4.807691408513565
21.0,7.75,5.0,1,1.0,1,33.493995376082,0.0,12.493995376081998,0.0,5.800000000000001,0.0,7.897471908002241,4.807612143775023
21.5,7.75,5.0,1,1.0,1,34.633317504892126,0.0,13.133317504892126,0.0,5.8500000000000005,0.0,7.914113308696548,4.80819862595604
22.0,7.75,5.0,1,1.0,1,34.46057332293008,0.0,12.460573322930081,0.0,5.800000000000001,0.0,7.905039971219232,4.808154850195213
22.5,7.75,5.0,1,1.0,1,33.31168618977434,0.0,10.811686189774342,0.0,5.050000000000001,0.0,7.92640769443056,4.808232952924945
23.0,7.75,5.0,1,1.0,1,35.487739376951495,0.0,12.487739376951495,0.0,5.800000000000001,0.0,7.914324553941439,4.807813381397011
23.5,7.75,5.0,1,1.0,1,36.49373669742819,0.0,12.99373669742819,0.0,5.800000000000001,0.0,7.919222063139771,4.808146345139058
24.0,7.75,5.0,1,1.0,1,36.77537017143396,0.0,12.775370171433963,0.0,5.9,0.0,7.896625520470432,4.807765165756449
24.5,7.75,5.0,1,1.0,1,37.47573582833145,0.0,12.975735828331452,0.0,5.800000000000001,0.0,7.898942983465674,4.807424721406799
25.0,7.75,5.0,1,1.0,1,37.36693712840714,0.0,12.366937128407137,0.0,5.75,0.0,7.91493577360309,4.807637784843373
25.5,7.75,5.0,1,1.0,1,38.473615542634526,0.0,12.973615542634526,0.0,5.800000000000001,0.0,7.899059335516952,4.808160498383407
26.0,7.75,5.0,1,1.0,1,38.47853302601543,0.0,12.478533026015427,0.0,5.800000000000001,0.0,7.899815610486177,4.807675094135207
26.5,7.75,5.0,1,1.0,1,39.527489222715325,0.0,13.027489222715325,0.0,5.800000000000001,0.0,7.900363152030227,4.8079533792810025
27.0,7.75,5.0,1,1.0,1,39.46039061605968,0.0,12.460390616059676,0.0,5.800000000000001,0.0,7.899521399248102,4.807643593645194
27.5,7.75,5.0,1,1.0,1,40.6020807035808,0.0,13.102080703580803,0.0,5.8500000000000005,0.0,7.908447453348869,4.808196736281553
28.0,7.75,5.0,1,1.0,1,40.671794961696975,0.0,12.671794961696975,0.0,5.8500000000000005,0.0,7.915362542991346,4.808004295464757
28.5,7.75,5.0,1,1.0,1,41.61236950528105,0.0,13.112369505281052,0.0,5.8500000000000005,0.0,7.913373258562383,4.807660311832699
29.0,7.75,5.0,1,1.0,1,41.58947616214808,0.0,12.589476162148081,0.0,5.8500000000000005,0.0,7.913809571468737,4.807933993689481
29.5,7.75,5.0,1,1.0,1,42.54000056216392,0.0,13.040000562163918,0.0,5.800000000000001,0.0,7.898923103522921,4.8081433468599375
30.0,7.75,5.0,1,1.0,1,42.616017814063845,0.0,12.616017814063845,0.0,5.8500000000000005,0.0,7.912920733446443,4.808344599017269
30.5,7.75,5.0,1,1.0,1,43.43354430413617,0.0,12.93354430413617,0.0,5.800000000000001,0.0,7.897083769417676,4.807483402188857
31.0,7.75,5.0,1,1.0,1,43.54140666771462,0.0,12.541406667714618,0.0,5.800000000000001,0.0,7.920434660328798,4.807861138900797
31.5,7.75,5.0,1,1.0,1,44.60301808010545,0.0,13.10301808010545,0.0,5.8500000000000005,0.0,7.916648705199407,4.808010766799781
32.0,7.75,5.0,1,1.0,1,44.40978785919979,0.0,12.409787859199788,0.0,5.800000000000001,0.0,7.898837127334684,4.807813379176152
8.0,8.0,5.0,1,1.0,1,21.711070220318735,0.0,13.711070220318735,0.0,5.8500000000000005,0.0,8.200184555161787,4.809897720164586
8.5,8.0,5.0,1,1.0,1,22.68405726065,0.0,14.18405726065,0.0,5.8500000000000005,0.0,8.201984175742833,4.8078248379119115
9.0,8.0,5.0,1,1.0,1,22.696216834791414,0.0,13.696216834791414,0.0,5.8500000000000005,0.0,8.20098754287588,4.808068015861106
9.5,8.0,5.0,1,1.0,1,23.850007787177557,0.0,14.350007787177557,0.0,5.9,0.0,8.201430053327984,4.809272622141779
10.0,8.0,5.0,1,1.0,1,23.85420259190842,0.0,13.854202591908422,0.0,5.9,0.0,8.20017241915277,4.808192426056771
10.5,8.0,5.0,1,1.0,1,24.683265445547892,0.0,14.183265445547892,0.0,5.8500000000000005,0.0,8.202037589042837,4.808033648782207
11.0,8.0,5.0,1,1.0,1,24.524174271412754,0.0,13.524174271412754,0.0,5.800000000000001,0.0,8.207866401628591,4.808350353177465
11.5,8.0,5.0,1,1.0,1,25.32849698586534,0.0,13.828496985865339,0.0,5.7,0.0,8.20612642894666,4.821919439987676
12.0,8.0,5.0,1,1.0,1,24.49543589640245,0.0,12.495435896402451,0.0,5.45,0.0,8.208412015832527,4.8173459936301235
12.5,8.0,5.0,1,1.0,1,26.32565847447049,0.0,13.82565847447049,0.0,5.7,0.0,8.205894203242911,4.821669719699365
13.0,8.0,5.0,1,1.0,1,26.839822075289682,0.0,13.839822075289682,0.0,5.9,0.0,8.20238882469876,4.8090388734216205
13.5,8.0,5.0,1,1.0,1,27.702322929398825,0.0,14.202322929398825,0.0,5.8500000000000005,0.0,8.200146514935417,4.808623540154144
14.0,8.0,5.0,1,1.0,1,27.715934260697296,0.0,13.715934260697296,0.0,5.8500000000000005,0.0,8.199975699877898,4.809176988679852
14.5,8.0,5.0,1,1.0,1,28.679645834090195,0.0,14.179645834090195,0.0,5.8500000000000005,0.0,8.202283211955876,4.807504355566056
15.0,8.0,5.0,1,1.0,1,28.69500665225376,0.0,13.69500665225376,0.0,5.8500000000000005,0.0,8.20079811256331,4.808127573868042
15.5,8.0,5.0,1,1.0,1,29.70162143316785,0.0,14.201621433167851,0.0,5.8500000000000005,0.0,8.200077743187471,4.809249789096372
16.0,8.0,5.0,1,1.0,1,29.843558541217526,0.0,13.843558541217526,0.0,5.9,0.0,8.202007691407093,4.808682194527321
16.5,8.0,5.0,1,1.0,1,30.67842013872516,0.0,14.178420138725158,0.0,5.8500000000000005,0.0,8.202941304667942,4.808113316825163
17.0,8.0,5.0,1,1.0,1,30.360702162984545,0.0,13.360702162984545,0.0,5.75,0.0,8.201863021612226,4.807888431592713
17.5,8.0,5.0,1,1.0,1,31.514634123223246,0.0,14.014634123223246,0.0,5.800000000000001,0.0,8.205060491294615,4.808124230611651
18.0,8.0,5.0,1,1.0,1,31.704894677703223,0.0,13.704894677703223,0.0,5.8500000000000005,0.0,8.200065988463983,4.808085145662171
18.5,8.0,5.0,1,1.0,1,32.66207769201833,0.0,14.162077692018329,0.0,5.8500000000000005,0.0,8.201912612369645,4.809126183225724
19.0,8.0,5.0,1,1.0,1,32.51625601535143,0.0,13.51625601535143,0.0,5.800000000000001,0.0,8.20428039310955,4.808173370076529
19.5,8.0,5.0,1,1.0,1,33.30485573074504,0.0,13.80485573074504,0.0,5.7,0.0,8.206661725183926,4.8205008355156975
20.0,8.0,5.0,1,1.0,1,33.65800034101138,0.0,13.65800034101138,0.0,5.8500000000000005,0.0,8.202179641359779,4.808694156120178
20.5,8.0,5.0,1,1.0,1,34.67692396433802,0.0,14.176923964338023,0.0,5.8500000000000005,0.0,8.202080252866512,4.808011719093841
21.0,8.0,5.0,1,1.0,1,34.52093538443254,0.0,13.52093538443254,0.0,5.800000000000001,0.0,8.2074037335093,4.807845326032433
21.5,8.0,5.0,1,1.0,1,35.656044959036045,0.0,14.156044959036045,0.0,5.8500000000000005,0.0,8.202991218097557,4.80898904446851
22.0,8.0,5.0,1,1.0,1,35.83900436647194,0.0,13.83900436647194,0.0,5.9,0.0,8.201938157678455,4.808941547709086
22.5,8.0,5.0,1,1.0,1,36.863900470033634,0.0,14.363900470033634,0.0,5.9,0.0,8.199914428549432,4.809124221287602
23.0,8.0,5.0,1,1.0,1,36.68645264392176,0.0,13.686452643921761,0.0,5.8500000000000005,0.0,8.201576918958624,4.809214248861688
23.5,8.0,5.0,1,1.0,1,37.68177103631163,0.0,14.18177103631163,0.0,5.8500000000000005,0.0,8.201879032607842,4.807545344382423
24.0,8.0,5.0,1,1.0,1,37.51923005535089,0.0,13.519230055350889,0.0,5.800000000000001,0.0,8.20355752159484,4.8078061792841735
24.5,8.0,5.0,1,1.0,1,38.72066730378537,0.0,14.220667303785369,0.0,5.8500000000000005,0.0,8.20084354334275,4.808361720995024
25.0,8.0,5.0,1,1.0,1,38.69367493305084,0.0,13.693674933050843,0.0,5.8500000000000005,0.0,8.200456128507541,4.808357434008439
25.5,8.0,5.0,1,1.0,1,40.00544255007002,0.0,14.505442550070022,0.0,5.95,0.0,8.199166740890385,4.80906033185605
26.0,8.0,5.0,1,1.0,1,39.576520747271054,0.0,13.576520747271054,0.0,5.800000000000001,0.0,8.20303031875611,4.808925829962432
26.5,8.0,5.0,1,1.0,1,40.676043899311594,0.0,14.176043899311594,0.0,5.8500000000000005,0.0,8.201024528157639,4.8079158737731795
27.0,8.0,5.0,1,1.0,1,40.678836344176325,0.0,13.678836344176325,0.0,5.8500000000000005,0.0,8.201001638894871,4.808892451749401
27.5,8.0,5.0,1,1.0,1,41.74093934056761,0.0,14.240939340567607,0.0,5.8500000000000005,0.0,8.20328685707757,4.8089614760998325
28.0,8.0,5.0,1,1.0,1,41.6631983174055,0.0,13.663198317405502,0.0,5.8500000000000005,0.0,8.198782404359338,4.808288794839702
28.5,8.0,5.0,1,1.0,1,42.10334569806281,0.0,13.60334569806281,0.0,5.65,0.0,8.205055771663563,4.818542856209317
29.0,8.0,5.0,1,1.0,1,42.75085531485052,0.0,13.750855314850519,0.0,5.8500000000000005,0.0,8.188415258798129,4.808391803135388
29.5,8.0,5.0,1,1.0,1,43.677249345194944,0.0,14.177249345194944,0.0,5.8500000000000005,0.0,8.200203401599019,4.808359817302207
30.0,8.0,5.0,1,1.0,1,43.65474589044445,0.0,13.654745890444453,0.0,5.8500000000000005,0.0,8.19952055948747,4.808656892437018
30.5,8.0,5.0,1,1.0,1,44.587810034733806,0.0,14.087810034733806,0.0,5.800000000000001,0.0,8.202293128348513,4.80811708798136
31.0,8.0,5.0,1,1.0,1,44.67501573351179,0.0,13.675015733511792,0.0,5.8500000000000005,0.0,8.200078468446788,4.808144759116789
31.5,8.0,5.0,1,1.0,1,45.62441783763876,0.0,14.12441783763876,0.0,5.8500000000000005,0.0,8.201347828757863,4.808852398996972
32.0,8.0,5.0,1,1.0,1,45.58232222724662,0.0,13.582322227246621,0.0,5.800000000000001,0.0,8.202288359961809,4.807572984609614
8.0,8.25,5.0,1,1.0,1,28.02717406873932,0.0,20.02717406873932,0.0,7.300000000000001,0.0,8.455773986046365,4.836928200538123
8.5,8.25,5.0,1,1.0,1,29.311142165279186,0.0,20.811142165279186,0.0,7.3500000000000005,0.0,8.455420166470363,4.849853536777371
9.0,8.25,5.0,1,1.0,1,29.204645194016052,0.0,20.204645194016052,0.0,7.3500000000000005,0.0,8.454773656436434,4.8377297808568045
9.5,8.25,5.0,1,1.0,1,30.19097067134245,0.0,20.69097067134245,0.0,7.3500000000000005,0.0,8.45651024056435,4.8376470257928
10.0,8.25,5.0,1,1.0,1,29.85326877448764,0.0,19.85326877448764,0.0,7.25,0.0,8.455692923060047,4.835935367091132
10.5,8.25,5.0,1,1.0,1,31.01788719668037,0.0,20.51788719668037,0.0,7.300000000000001,0.0,8.457043401201073,4.836926440572918
11.0,8.25,5.0,1,1.0,1,30.688123074297337,0.0,19.688123074297337,0.0,7.2,0.0,8.454869895057662,4.834759397894868
11.5,8.25,5.0,1,1.0,1,32.35305402715548,0.0,20.85305402715548,0.0,7.4,0.0,8.455629986810289,4.836245662667337
12.0,8.25,5.0,1,1.0,1,32.13513247122762,0.0,20.13513247122762,0.0,7.300000000000001,0.0,8.45713209341338,4.8495271503827855
12.5,8.25,5.0,1,1.0,1,32.27875799426002,0.0,19.77875799426002,0.0,7.1000000000000005,0.0,8.460578680495425,4.83237691551314
13.0,8.25,5.0,1,1.0,1,33.95132779402771,0.0,20.951327794027712,0.0,7.550000000000001,0.0,8.448797758199909,4.8408442787322254
13.5,8.25,5.0,1,1.0,1,33.877583419717475,0.0,20.377583419717475,0.0,7.25,0.0,8.45342325362481,4.836088988903559
14.0,8.25,5.0,1,1.0,1,34.37440792103752,0.0,20.374407921037523,0.0,7.4,0.0,8.455512684954277,4.838665915298243
14.5,8.25,5.0,1,1.0,1,35.19481698219548,0.0,20.694816982195483,0.0,7.3500000000000005,0.0,8.449851585215518,4.837471733891949
15.0,8.25,5.0,1,1.0,1,34.460652479130246,0.0,19.460652479130246,0.0,7.15,0.0,8.460096113376935,4.833484963163574
15.5,8.25,5.0,1,1.0,1,36.35871827516946,0.0,20.85871827516946,0.0,7.4,0.0,8.45537535381253,4.836954873577589
16.0,8.25,5.0,1,1.0,1,35.9996504673932,0.0,19.999650467393202,0.0,7.300000000000001,0.0,8.460119004163499,4.835503330941693
16.5,8.25,5.0,1,1.0,1,36.843201443950036,0.0,20.343201443950036,0.0,7.25,0.0,8.454455129378369,4.835967294122956
17.0,8.25,5.0,1,1.0,1,37.128445659998185,0.0,20.128445659998185,0.0,7.300000000000001,0.0,8.459418043355893,4.849499193136579
17.5,8.25,5.0,1,1.0,1,36.77470899710541,0.0,19.274708997105407,0.0,6.95,0.0,8.460535765426345,4.830667152684568
18.0,8.25,5.0,1,1.0,1,37.830436693377415,0.0,19.830436693377415,0.0,7.25,0.0,8.456207028872003,4.836380306246847
18.5,8.25,5.0,1,1.0,1,39.19429665695305,0.0,20.69429665695305,0.0,7.3500000000000005,0.0,8.461191905116666,4.837019012465702
19.0,8.25,5.0,1,1.0,1,37.76172984835595,0.0,18.761729848355948,0.0,6.95,0.0,8.45749158977797,4.830135980843184
19.5,8.25,5.0,1,1.0,1,40.16322834698485,0.0,20.66322834698485,0.0,7.3500000000000005,0.0,8.455373517844698,4.836681671463916
20.0,8.25,5.0,1,1.0,1,40.49266901991012,0.0,20.492669019910117,0.0,7.4,0.0,8.460960158715157,4.851010355792443
20.5,8.25,5.0,1,1.0,1,40.83559710437088,0.0,20.335597104370883,0.0,7.25,0.0,8.456938450615803,4.834821930586465
21.0,8.25,5.0,1,1.0,1,40.98166398786419,0.0,19.981663987864188,0.0,7.300000000000001,0.0,8.455391637432143,4.83487381638764
21.5,8.25,5.0,1,1.0,1,42.48150958994586,0.0,20.98150958994586,0.0,7.4,0.0,8.450771895456292,4.850649675989091
22.0,8.25,5.0,1,1.0,1,42.36374035043084,0.0,20.363740350430838,0.0,7.4,0.0,8.451363182619847,4.838197705366697
22.5,8.25,5.0,1,1.0,1,42.83201885366836,0.0,20.33201885366836,0.0,7.25,0.0,8.456875555009209,4.8353038673699595
23.0,8.25,5.0,1,1.0,1,42.850281339213055,0.0,19.850281339213055,0.0,7.25,0.0,8.455502194637914,4.835239495879965
23.5,8.25,5.0,1,1.0,1,44.01498104842923,0.0,20.514981048429227,0.0,7.300000000000001,0.0,8.456998533033204,4.836441789314622
24.0,8.25,5.0,1,1.0,1,43.86588352669208,0.0,19.86588352669208,0.0,7.25,0.0,8.45571874801779,4.8360299274896335
24.5,8.25,5.0,1,1.0,1,45.559066412595705,0.0,21.059066412595705,0.0,7.45,0.0,8.452099430470584,4.838765029996102
25.0,8.25,5.0,1,1.0,1,45.334141507960545,0.0,20.334141507960545,0.0,7.3500000000000005,0.0,8.44785742048692,4.850763395409056
25.5,8.25,5.0,1,1.0,1,46.06672599982729,0.0,20.56672599982729,0.0,7.300000000000001,0.0,8.455314390272354,4.835934680963522
26.0,8.25,5.0,1,1.0,1,45.82245049449891,0.0,19.82245049449891,0.0,7.25,0.0,8.456865016466734,4.834512761960734
26.5,8.25,5.0,1,1.0,1,46.9440081441876,0.0,20.4440081441876,0.0,7.25,0.0,8.451323127987337,4.848804963015336
27.0,8.25,5.0,1,1.0,1,47.259823672349754,0.0,20.259823672349754,0.0,7.3500000000000005,0.0,8.455304853289395,4.837726627910349
27.5,8.25,5.0,1,1.0,1,48.314698455557426,0.0,20.814698455557426,0.0,7.3500000000000005,0.0,8.454986248609078,4.8513730627157985
28.0,8.25,5.0,1,1.0,1,48.53550949819644,0.0,20.53550949819644,0.0,7.45,0.0,8.451562504331044,4.839041625027732
28.5,8.25,5.0,1,1.0,1,48.54729868675609,0.0,20.047298686756093,0.0,7.15,0.0,8.464519255147428,4.8341930157037805
29.0,8.25,5.0,1,1.0,1,48.82697468210692,0.0,19.826974682106922,0.0,7.25,0.0,8.462049271691146,4.835237819199798
29.5,8.25,5.0,1,1.0,1,50.26240355972126,0.0,20.762403559721257,0.0,7.3500000000000005,0.0,8.455275216242079,4.850324220997505
30.0,8.25,5.0,1,1.0,1,49.89698534075355,0.0,19.896985340753552,0.0,7.25,0.0,8.457063428850466,4.835532457888151
30.5,8.25,5.0,1,1.0,1,50.09862276177288,0.0,19.59862276177288,0.0,7.050000000000001,0.0,8.458635063548568,4.831650874979882
31.0,8.25,5.0,1,1.0,1,49.702173119047856,0.0,18.702173119047856,0.0,6.95,0.0,8.45544783396856,4.829424023271792
31.5,8.25,5.0,1,1.0,1,52.09327101921859,0.0,20.59327101921859,0.0,7.300000000000001,0.0,8.455082647297083,4.837491378778248
32.0,8.25,5.0,1,1.0,1,51.986898673399615,0.0,19.986898673399615,0.0,7.300000000000001,0.0,8.456824961584635,4.836129222688252
8.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
8.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
9.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
9.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
10.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
10.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
11.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
11.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
12.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
12.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
13.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
13.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
14.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
14.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
15.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
15.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
16.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
16.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
17.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
17.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
18.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
18.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
19.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
19.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
20.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
20.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
21.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
21.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
22.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
22.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
23.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
23.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
24.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
24.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
25.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
25.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
26.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
26.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
27.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
27.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
28.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
28.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
29.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
29.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
30.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
30.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
31.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
31.5,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
32.0,8.5,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
8.0,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
8.5,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
9.0,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
9.5,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
10.0,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
10.5,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
11.0,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
11.5,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
12.0,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
12.5,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
13.0,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
13.5,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
14.0,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
14.5,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
15.0,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
15.5,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
16.0,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
16.5,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
17.0,8.75,5.0,1,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan
