repeat_idx,case_idx,initial_gap_m,lead_target_speed_mps,ego_target_speed_mps,final_gap_m,delta_gap_m,final_lead_speed_mps,final_ego_speed_mps,settled,collision,settle_time_s,ticks_executed,spawn_ok,error
0,1199,19.0,8.0,5.0,32.51625601535143,13.51625601535143,8.20428039310955,4.808173370076529,1,0,5.800000000000001,116,1,
0,1200,19.5,8.0,5.0,33.30485573074504,13.80485573074504,8.206661725183926,4.8205008355156975,1,0,5.7,114,1,
0,1201,20.0,8.0,5.0,33.65800034101138,13.65800034101138,8.202179641359779,4.808694156120178,1,0,5.8500000000000005,117,1,
0,1202,20.5,8.0,5.0,34.67692396433802,14.176923964338023,8.202080252866512,4.808011719093841,1,0,5.8500000000000005,117,1,
0,1203,21.0,8.0,5.0,34.52093538443254,13.52093538443254,8.2074037335093,4.807845326032433,1,0,5.800000000000001,116,1,
0,1204,21.5,8.0,5.0,35.656044959036045,14.156044959036045,8.202991218097557,4.80898904446851,1,0,5.8500000000000005,117,1,
0,1205,22.0,8.0,5.0,35.83900436647194,13.83900436647194,8.201938157678455,4.808941547709086,1,0,5.9,118,1,
0,1206,22.5,8.0,5.0,36.863900470033634,14.363900470033634,8.199914428549432,4.809124221287602,1,0,5.9,118,1,
0,1207,23.0,8.0,5.0,36.68645264392176,13.686452643921761,8.201576918958624,4.809214248861688,1,0,5.8500000000000005,117,1,
0,1208,23.5,8.0,5.0,37.68177103631163,14.18177103631163,8.201879032607842,4.807545344382423,1,0,5.8500000000000005,117,1,
0,1209,24.0,8.0,5.0,37.51923005535089,13.519230055350889,8.20355752159484,4.8078061792841735,1,0,5.800000000000001,116,1,
0,1210,24.5,8.0,5.0,38.72066730378537,14.220667303785369,8.20084354334275,4.808361720995024,1,0,5.8500000000000005,117,1,
0,1211,25.0,8.0,5.0,38.69367493305084,13.693674933050843,8.200456128507541,4.808357434008439,1,0,5.8500000000000005,117,1,
0,1212,25.5,8.0,5.0,40.00544255007002,14.505442550070022,8.199166740890385,4.80906033185605,1,0,5.95,119,1,
0,1213,26.0,8.0,5.0,39.576520747271054,13.576520747271054,8.20303031875611,4.808925829962432,1,0,5.800000000000001,116,1,
0,1214,26.5,8.0,5.0,40.676043899311594,14.176043899311594,8.201024528157639,4.8079158737731795,1,0,5.8500000000000005,117,1,
0,1215,27.0,8.0,5.0,40.678836344176325,13.678836344176325,8.201001638894871,4.808892451749401,1,0,5.8500000000000005,117,1,
0,1216,27.5,8.0,5.0,41.74093934056761,14.240939340567607,8.20328685707757,4.8089614760998325,1,0,5.8500000000000005,117,1,
0,1217,28.0,8.0,5.0,41.6631983174055,13.663198317405502,8.198782404359338,4.808288794839702,1,0,5.8500000000000005,117,1,
0,1218,28.5,8.0,5.0,42.10334569806281,13.60334569806281,8.205055771663563,4.818542856209317,1,0,5.65,113,1,
0,1219,29.0,8.0,5.0,42.75085531485052,13.750855314850519,8.188415258798129,4.808391803135388,1,0,5.8500000000000005,117,1,
0,1220,29.5,8.0,5.0,43.677249345194944,14.177249345194944,8.200203401599019,4.808359817302207,1,0,5.8500000000000005,117,1,
0,1221,30.0,8.0,5.0,43.65474589044445,13.654745890444453,8.19952055948747,4.808656892437018,1,0,5.8500000000000005,117,1,
0,1222,30.5,8.0,5.0,44.587810034733806,14.087810034733806,8.202293128348513,4.80811708798136,1,0,5.800000000000001,116,1,
0,1223,31.0,8.0,5.0,44.67501573351179,13.675015733511792,8.200078468446788,4.808144759116789,1,0,5.8500000000000005,117,1,
0,1224,31.5,8.0,5.0,45.62441783763876,14.12441783763876,8.201347828757863,4.808852398996972,1,0,5.8500000000000005,117,1,
0,1225,32.0,8.0,5.0,45.58232222724662,13.582322227246621,8.202288359961809,4.807572984609614,1,0,5.800000000000001,116,1,
0,1226,8.0,8.25,5.0,28.02717406873932,20.02717406873932,8.455773986046365,4.836928200538123,1,0,7.300000000000001,146,1,
0,1227,8.5,8.25,5.0,29.311142165279186,20.811142165279186,8.455420166470363,4.849853536777371,1,0,7.3500000000000005,147,1,
0,1228,9.0,8.25,5.0,29.204645194016052,20.204645194016052,8.454773656436434,4.8377297808568045,1,0,7.3500000000000005,147,1,
0,1229,9.5,8.25,5.0,30.19097067134245,20.69097067134245,8.45651024056435,4.8376470257928,1,0,7.3500000000000005,147,1,
0,1230,10.0,8.25,5.0,29.85326877448764,19.85326877448764,8.455692923060047,4.835935367091132,1,0,7.25,145,1,
0,1231,10.5,8.25,5.0,31.01788719668037,20.51788719668037,8.457043401201073,4.836926440572918,1,0,7.300000000000001,146,1,
0,1232,11.0,8.25,5.0,30.688123074297337,19.688123074297337,8.454869895057662,4.834759397894868,1,0,7.2,144,1,
0,1233,11.5,8.25,5.0,32.35305402715548,20.85305402715548,8.455629986810289,4.836245662667337,1,0,7.4,148,1,
0,1234,12.0,8.25,5.0,32.13513247122762,20.13513247122762,8.45713209341338,4.8495271503827855,1,0,7.300000000000001,146,1,
0,1235,12.5,8.25,5.0,32.27875799426002,19.77875799426002,8.460578680495425,4.83237691551314,1,0,7.1000000000000005,142,1,
0,1236,13.0,8.25,5.0,33.95132779402771,20.951327794027712,8.448797758199909,4.8408442787322254,1,0,7.550000000000001,151,1,
0,1237,13.5,8.25,5.0,33.877583419717475,20.377583419717475,8.45342325362481,4.836088988903559,1,0,7.25,145,1,
0,1238,14.0,8.25,5.0,34.37440792103752,20.374407921037523,8.455512684954277,4.838665915298243,1,0,7.4,148,1,
0,1239,14.5,8.25,5.0,35.19481698219548,20.694816982195483,8.449851585215518,4.837471733891949,1,0,7.3500000000000005,147,1,
0,1240,15.0,8.25,5.0,34.460652479130246,19.460652479130246,8.460096113376935,4.833484963163574,1,0,7.15,143,1,
0,1241,15.5,8.25,5.0,36.35871827516946,20.85871827516946,8.45537535381253,4.836954873577589,1,0,7.4,148,1,
0,1242,16.0,8.25,5.0,35.9996504673932,19.999650467393202,8.460119004163499,4.835503330941693,1,0,7.300000000000001,146,1,
0,1243,16.5,8.25,5.0,36.843201443950036,20.343201443950036,8.454455129378369,4.835967294122956,1,0,7.25,145,1,
0,1244,17.0,8.25,5.0,37.128445659998185,20.128445659998185,8.459418043355893,4.849499193136579,1,0,7.300000000000001,146,1,
0,1245,17.5,8.25,5.0,36.77470899710541,19.274708997105407,8.460535765426345,4.830667152684568,1,0,6.95,139,1,
0,1246,18.0,8.25,5.0,37.830436693377415,19.830436693377415,8.456207028872003,4.836380306246847,1,0,7.25,145,1,
0,1247,18.5,8.25,5.0,39.19429665695305,20.69429665695305,8.461191905116666,4.837019012465702,1,0,7.3500000000000005,147,1,
0,1248,19.0,8.25,5.0,37.76172984835595,18.761729848355948,8.45749158977797,4.830135980843184,1,0,6.95,139,1,
0,1249,19.5,8.25,5.0,40.16322834698485,20.66322834698485,8.455373517844698,4.836681671463916,1,0,7.3500000000000005,147,1,
0,1250,20.0,8.25,5.0,40.49266901991012,20.492669019910117,8.460960158715157,4.851010355792443,1,0,7.4,148,1,
0,1251,20.5,8.25,5.0,40.83559710437088,20.335597104370883,8.456938450615803,4.834821930586465,1,0,7.25,145,1,
0,1252,21.0,8.25,5.0,40.98166398786419,19.981663987864188,8.455391637432143,4.83487381638764,1,0,7.300000000000001,146,1,
0,1253,21.5,8.25,5.0,42.48150958994586,20.98150958994586,8.450771895456292,4.850649675989091,1,0,7.4,148,1,
0,1254,22.0,8.25,5.0,42.36374035043084,20.363740350430838,8.451363182619847,4.838197705366697,1,0,7.4,148,1,
0,1255,22.5,8.25,5.0,42.83201885366836,20.33201885366836,8.456875555009209,4.8353038673699595,1,0,7.25,145,1,
0,1256,23.0,8.25,5.0,42.850281339213055,19.850281339213055,8.455502194637914,4.835239495879965,1,0,7.25,145,1,
0,1257,23.5,8.25,5.0,44.01498104842923,20.514981048429227,8.456998533033204,4.836441789314622,1,0,7.300000000000001,146,1,
0,1258,24.0,8.25,5.0,43.86588352669208,19.86588352669208,8.45571874801779,4.8360299274896335,1,0,7.25,145,1,
0,1259,24.5,8.25,5.0,45.559066412595705,21.059066412595705,8.452099430470584,4.838765029996102,1,0,7.45,149,1,
0,1260,25.0,8.25,5.0,45.334141507960545,20.334141507960545,8.44785742048692,4.850763395409056,1,0,7.3500000000000005,147,1,
0,1261,25.5,8.25,5.0,46.06672599982729,20.56672599982729,8.455314390272354,4.835934680963522,1,0,7.300000000000001,146,1,
0,1262,26.0,8.25,5.0,45.82245049449891,19.82245049449891,8.456865016466734,4.834512761960734,1,0,7.25,145,1,
0,1263,26.5,8.25,5.0,46.9440081441876,20.4440081441876,8.451323127987337,4.848804963015336,1,0,7.25,145,1,
0,1264,27.0,8.25,5.0,47.259823672349754,20.259823672349754,8.455304853289395,4.837726627910349,1,0,7.3500000000000005,147,1,
0,1265,27.5,8.25,5.0,48.314698455557426,20.814698455557426,8.454986248609078,4.8513730627157985,1,0,7.3500000000000005,147,1,
0,1266,28.0,8.25,5.0,48.53550949819644,20.53550949819644,8.451562504331044,4.839041625027732,1,0,7.45,149,1,
0,1267,28.5,8.25,5.0,48.54729868675609,20.047298686756093,8.464519255147428,4.8341930157037805,1,0,7.15,143,1,
0,1268,29.0,8.25,5.0,48.82697468210692,19.826974682106922,8.462049271691146,4.835237819199798,1,0,7.25,145,1,
0,1269,29.5,8.25,5.0,50.26240355972126,20.762403559721257,8.455275216242079,4.850324220997505,1,0,7.3500000000000005,147,1,
0,1270,30.0,8.25,5.0,49.89698534075355,19.896985340753552,8.457063428850466,4.835532457888151,1,0,7.25,145,1,
0,1271,30.5,8.25,5.0,50.09862276177288,19.59862276177288,8.458635063548568,4.831650874979882,1,0,7.050000000000001,141,1,
0,1272,31.0,8.25,5.0,49.702173119047856,18.702173119047856,8.45544783396856,4.829424023271792,1,0,6.95,139,1,
0,1273,31.5,8.25,5.0,52.09327101921859,20.59327101921859,8.455082647297083,4.837491378778248,1,0,7.300000000000001,146,1,
0,1274,32.0,8.25,5.0,51.986898673399615,19.986898673399615,8.456824961584635,4.836129222688252,1,0,7.300000000000001,146,1,
0,1275,8.0,8.5,5.0,32.77972758785041,24.77972758785041,8.776050496225517,4.848440521616662,0,0,nan,160,1,
0,1276,8.5,8.5,5.0,33.914061747173456,25.414061747173456,8.777274866630945,4.86091095911517,0,0,nan,160,1,
0,1277,9.0,8.5,5.0,33.78013104073434,24.78013104073434,8.776509220585899,4.84842794687824,0,0,nan,160,1,
0,1278,9.5,8.5,5.0,34.76942374162983,25.26942374162983,8.778647391676444,4.848298744530629,0,0,nan,160,1,
0,1279,10.0,8.5,5.0,34.7973884981002,24.797388498100197,8.774425287634237,4.849180714430312,0,0,nan,160,1,
0,1280,10.5,8.5,5.0,35.7628766189427,25.2628766189427,8.777698472153439,4.84793714362121,0,0,nan,160,1,
0,1281,11.0,8.5,5.0,35.7717706324359,24.771770632435903,8.776126791852782,4.847661665327695,0,0,nan,160,1,
0,1282,11.5,8.5,5.0,36.76909761031428,25.269097610314283,8.789669773053221,4.847843668153822,0,0,nan,160,1,
0,1283,12.0,8.5,5.0,36.78825910963991,24.78825910963991,8.774780182608925,4.848747820117493,0,0,nan,160,1,
0,1284,12.5,8.5,5.0,37.78957644871496,25.28957644871496,8.776138236057475,4.847883786281423,0,0,nan,160,1,
0,1285,13.0,8.5,5.0,37.78269503160762,24.782695031607624,8.792658588598618,4.848471682086366,0,0,nan,160,1,
0,1286,13.5,8.5,5.0,38.754738779815085,25.254738779815085,8.791740592518815,4.847428662321462,0,0,nan,160,1,
0,1287,14.0,8.5,5.0,38.91112163353581,24.911121633535807,8.769504373165422,4.861440956232519,0,0,nan,160,1,
0,1288,14.5,8.5,5.0,39.76446468819206,25.264464688192056,8.777153750300961,4.8480987560783175,0,0,nan,160,1,
0,1289,15.0,8.5,5.0,39.75744972188702,24.75744972188702,8.785385206797761,4.847947753585899,0,0,nan,160,1,
0,1290,15.5,8.5,5.0,40.76251880659946,25.26251880659946,8.7920162082739,4.848198045656709,0,0,nan,160,1,
0,1291,16.0,8.5,5.0,40.79184271148074,24.79184271148074,8.773889322879702,4.849231735675699,0,0,nan,160,1,
0,1292,16.5,8.5,5.0,41.75411872146915,25.254118721469148,8.788474205750214,4.848068922624197,0,0,nan,160,1,
0,1293,17.0,8.5,5.0,41.76692358064918,24.766923580649177,8.776686607464514,4.847919761631556,0,0,nan,160,1,
0,1294,17.5,8.5,5.0,42.743771727911856,25.243771727911856,8.775050898251765,4.847118891890256,0,0,nan,160,1,
0,1295,18.0,8.5,5.0,42.76821604541158,24.768216045411577,8.789008271682906,4.848054842887126,0,0,nan,160,1,
0,1296,18.5,8.5,5.0,43.78596220683336,25.28596220683336,8.774449252733364,4.847420060222687,0,0,nan,160,1,
0,1297,19.0,8.5,5.0,43.74961223557041,24.74961223557041,8.77608754222243,4.848910375121788,0,0,nan,160,1,
0,1298,19.5,8.5,5.0,44.87478361995448,25.374783619954478,8.79064098874772,4.859378498847275,0,0,nan,160,1,
0,1299,20.0,8.5,5.0,44.7666130514475,24.7666130514475,8.773256186882469,4.847291189211932,0,0,nan,160,1,
0,1300,20.5,8.5,5.0,45.75881577159671,25.25881577159671,8.778612871778249,4.849155921403344,0,0,nan,160,1,
0,1301,21.0,8.5,5.0,45.18017053782046,24.18017053782046,8.709018542044115,4.847451340810822,0,0,nan,160,1,
0,1302,21.5,8.5,5.0,46.773554931902524,25.273554931902524,8.774575139233093,4.846867300812515,0,0,nan,160,1,
0,1303,22.0,8.5,5.0,46.74435011299512,24.74435011299512,8.777100344371327,4.848726781047846,0,0,nan,160,1,
0,1304,22.5,8.5,5.0,47.90516694008332,25.40516694008332,8.77398385215291,4.86024882408262,0,0,nan,160,1,
0,1305,23.0,8.5,5.0,47.89459416999768,24.89459416999768,8.79272193848223,4.861518359666072,0,0,nan,160,1,
0,1306,23.5,8.5,5.0,48.80324004875374,25.303240048753743,8.774235506627367,4.84873537271656,0,0,nan,160,1,
0,1307,24.0,8.5,5.0,48.90389709005845,24.90389709005845,8.774949939170005,4.861190695860016,0,0,nan,160,1,
0,1308,24.5,8.5,5.0,49.88905054038706,25.38905054038706,8.776907863403979,4.861444691872753,0,0,nan,160,1,
0,1309,25.0,8.5,5.0,49.921075583600256,24.921075583600256,8.774837275037541,4.860026902158251,0,0,nan,160,1,
0,1310,25.5,8.5,5.0,50.18905264484907,24.68905264484907,8.723017746819503,4.848485173607721,0,0,nan,160,1,
0,1311,26.0,8.5,5.0,50.783875498094154,24.783875498094154,8.773574719310824,4.847817545989348,0,0,nan,160,1,
0,1312,26.5,8.5,5.0,51.83137494025882,25.33137494025882,8.777381678346293,4.849341435617823,0,0,nan,160,1,
0,1313,27.0,8.5,5.0,51.75267928167464,24.752679281674638,8.775641363862643,4.847032068652841,0,0,nan,160,1,
0,1314,27.5,8.5,5.0,52.74084678056952,25.24084678056952,8.815870171676758,4.847203595107967,0,0,nan,160,1,
0,1315,28.0,8.5,5.0,52.82310747051874,24.823107470518742,8.776427650239569,4.848761586284847,0,0,nan,160,1,
0,1316,28.5,8.5,5.0,53.77242773515935,25.272427735159347,8.77314937384208,4.848819255597048,0,0,nan,160,1,
0,1317,29.0,8.5,5.0,53.156693534722706,24.156693534722706,8.713542593209143,4.8484422833112895,0,0,nan,160,1,
0,1318,29.5,8.5,5.0,54.225584428029485,24.725584428029485,8.70478127222599,4.848564179663824,0,0,nan,160,1,
0,1319,30.0,8.5,5.0,54.75998810812794,24.759988108127942,8.773400826662218,4.847357602424752,0,0,nan,160,1,
0,1320,30.5,8.5,5.0,55.73812910215377,25.23812910215377,8.800986906713154,4.848183272410896,0,0,nan,160,1,
0,1321,31.0,8.5,5.0,55.820691252549146,24.820691252549146,8.764811921014436,4.848247054864154,0,0,nan,160,1,
0,1322,31.5,8.5,5.0,56.74899007542916,25.248990075429163,8.764758770527417,4.848059249655147,0,0,nan,160,1,
0,1323,32.0,8.5,5.0,56.70469732536466,24.704697325364663,8.780619859099387,4.8478854754662235,0,0,nan,160,1,
0,1324,8.0,8.75,5.0,34.40784127710856,26.40784127710856,9.064010425681666,4.849396749528601,0,0,nan,160,1,
0,1325,8.5,8.75,5.0,35.40143718784045,26.90143718784045,9.06236421625816,4.848678254258938,0,0,nan,160,1,
0,1326,9.0,8.75,5.0,35.38158742604743,26.38158742604743,9.06609600254421,4.848450718481846,0,0,nan,160,1,
0,1327,9.5,8.75,5.0,36.40572402449463,26.90572402449463,9.063799663505378,4.849353345299752,0,0,nan,160,1,
0,1328,10.0,8.75,5.0,36.34898601442417,26.34898601442417,9.082631067047922,4.84770388578247,0,0,nan,160,1,
0,1329,10.5,8.75,5.0,37.38454327213434,26.884543272134337,9.06790038334391,4.848490557753976,0,0,nan,160,1,
0,1330,11.0,8.75,5.0,37.37887709856099,26.37887709856099,9.080248639617684,4.848778747521855,0,0,nan,160,1,
0,1331,11.5,8.75,5.0,38.36386558487436,26.86386558487436,9.081447539207751,4.848053064030895,0,0,nan,160,1,
0,1332,12.0,8.75,5.0,38.364482177209396,26.364482177209396,9.081065109203685,4.8478277269352565,0,0,nan,160,1,
0,1333,12.5,8.75,5.0,39.373889315481904,26.873889315481904,9.080376432040467,4.848349126824388,0,0,nan,160,1,
0,1334,13.0,8.75,5.0,39.360415426889375,26.360415426889375,9.084362967482873,4.8477029377325165,0,0,nan,160,1,
0,1335,13.5,8.75,5.0,40.35456927631342,26.85456927631342,9.066961952407318,4.846729994448462,0,0,nan,160,1,
0,1336,14.0,8.75,5.0,40.40382327488497,26.40382327488497,9.062834545071338,4.848007215402274,0,0,nan,160,1,
0,1337,14.5,8.75,5.0,41.36975106628857,26.869751066288572,9.081162385483868,4.848566420244796,0,0,nan,160,1,
0,1338,15.0,8.75,5.0,41.36799370877888,26.367993708778883,9.065943412394134,4.847273078318719,0,0,nan,160,1,
0,1339,15.5,8.75,5.0,42.39622150247951,26.896221502479513,9.063012881885582,4.848570386073496,0,0,nan,160,1,
0,1340,16.0,8.75,5.0,42.36681851691363,26.366818516913632,9.084398252693118,4.848043681521969,0,0,nan,160,1,
0,1341,16.5,8.75,5.0,43.43356092946488,26.933560929464882,9.067029665183629,4.848481304688909,0,0,nan,160,1,
0,1342,17.0,8.75,5.0,43.3999208121165,26.3999208121165,9.062460704539124,4.849368613285335,0,0,nan,160,1,
0,1343,17.5,8.75,5.0,44.35913049019092,26.85913049019092,9.081257754486796,4.847563418455072,0,0,nan,160,1,
0,1344,18.0,8.75,5.0,44.41290497100707,26.412904971007073,9.062640786818097,4.8484868881353815,0,0,nan,160,1,
0,1345,18.5,8.75,5.0,45.34953663791068,26.84953663791068,9.06684856059379,4.848733905470865,0,0,nan,160,1,
0,1346,19.0,8.75,5.0,45.36976060594975,26.36976060594975,9.065654445032727,4.847977138858746,0,0,nan,160,1,
0,1347,19.5,8.75,5.0,46.391258569932816,26.891258569932816,9.065056481607556,4.848460338896824,0,0,nan,160,1,
0,1348,20.0,8.75,5.0,46.36299215135026,26.362992151350262,9.065698429024307,4.8490438880791515,0,0,nan,160,1,
0,1349,20.5,8.75,5.0,47.38492607167269,26.884926071672687,9.066220935321839,4.8485592577566425,0,0,nan,160,1,
0,1350,21.0,8.75,5.0,47.37269407586171,26.37269407586171,9.079916867303357,4.848365710230187,0,0,nan,160,1,
0,1351,21.5,8.75,5.0,48.341440251554424,26.841440251554424,9.069442554888393,4.84875777577414,0,0,nan,160,1,
0,1352,22.0,8.75,5.0,48.35570072930153,26.35570072930153,9.08507441864729,4.848055074604227,0,0,nan,160,1,
0,1353,22.5,8.75,5.0,49.38993398279418,26.889933982794183,9.082366895143235,4.848442114332516,0,0,nan,160,1,
0,1354,23.0,8.75,5.0,49.50060229053741,26.500602290537408,9.064849659096243,4.861189432620793,0,0,nan,160,1,
0,1355,23.5,8.75,5.0,50.382923168379264,26.882923168379264,9.067727765512359,4.8474196769946065,0,0,nan,160,1,
0,1356,24.0,8.75,5.0,50.39010747750012,26.390107477500123,9.07629189445342,4.847660174754732,0,0,nan,160,1,
0,1357,24.5,8.75,5.0,51.4159854964184,26.9159854964184,9.065072818744275,4.84884933846166,0,0,nan,160,1,
0,1358,25.0,8.75,5.0,51.34294559007518,26.342945590075182,9.08172315458771,4.846746282897104,0,0,nan,160,1,
0,1359,25.5,8.75,5.0,52.39072068457881,26.89072068457881,9.066309628834073,4.848432866049687,0,0,nan,160,1,
0,1360,26.0,8.75,5.0,52.42213459293869,26.42213459293869,9.079547916500578,4.848550817839988,0,0,nan,160,1,
0,1361,26.5,8.75,5.0,53.38226160277749,26.88226160277749,9.063769001037924,4.848787548851587,0,0,nan,160,1,
0,1362,27.0,8.75,5.0,53.37523744669623,26.375237446696232,9.063696125436119,4.848411468782509,0,0,nan,160,1,
0,1363,27.5,8.75,5.0,54.426724766249144,26.926724766249144,9.058897018247936,4.848735812158799,0,0,nan,160,1,
0,1364,28.0,8.75,5.0,54.38714851617262,26.387148516172623,9.063847510356808,4.848212129448891,0,0,nan,160,1,
0,1365,28.5,8.75,5.0,55.36235973478183,26.862359734781833,9.06564243207903,4.8484631289032825,0,0,nan,160,1,
0,1366,29.0,8.75,5.0,55.453127845284975,26.453127845284975,9.055913103001783,4.848720095354057,0,0,nan,160,1,
0,1367,29.5,8.75,5.0,56.38129868220762,26.88129868220762,9.056965977297626,4.848735713321854,0,0,nan,160,1,
0,1368,30.0,8.75,5.0,56.35805555556332,26.35805555556332,9.06529103971628,4.848069770554187,0,0,nan,160,1,
0,1369,30.5,8.75,5.0,57.41671941427924,26.916719414279243,9.063922447328839,4.848122160276655,0,0,nan,160,1,
0,1370,31.0,8.75,5.0,57.3662936752603,26.3662936752603,9.05296299662382,4.847038498909657,0,0,nan,160,1,
0,1371,31.5,8.75,5.0,58.325317631475315,26.825317631475315,9.098136384110147,4.8487486798108215,0,0,nan,160,1,
0,1372,32.0,8.75,5.0,58.40577159167544,26.40577159167544,9.064817458840603,4.848447362597106,0,0,nan,160,1,
0,1373,8.0,9.0,5.0,35.99180311579246,27.991803115792457,9.354221732046772,4.848062819708806,0,0,nan,160,1,
0,1374,8.5,9.0,5.0,36.98618529751426,28.48618529751426,9.349916778271774,4.848453896790862,0,0,nan,160,1,
0,1375,9.0,9.0,5.0,37.00188857137161,28.00188857137161,9.354048558716608,4.848751547790373,0,0,nan,160,1,
0,1376,9.5,9.0,5.0,37.94803125267502,28.448031252675023,9.372553546449716,4.8476797674196614,0,0,nan,160,1,
0,1377,10.0,9.0,5.0,37.971887340871255,27.971887340871255,9.356088101832393,4.847335077715397,0,0,nan,160,1,
0,1378,10.5,9.0,5.0,38.9719689477729,28.4719689477729,9.370512793287588,4.84849075656963,0,0,nan,160,1,
0,1379,11.0,9.0,5.0,38.988189211937836,27.988189211937836,9.354053882887722,4.847428942645317,0,0,nan,160,1,
0,1380,11.5,9.0,5.0,39.97860848321731,28.478608483217307,9.352252363712488,4.847922943551195,0,0,nan,160,1,
0,1381,12.0,9.0,5.0,39.970618707909786,27.970618707909786,9.370040724741157,4.84844210023416,0,0,nan,160,1,
0,1382,12.5,9.0,5.0,40.9616808084842,28.461680808484203,9.371326148901932,4.848064045914164,0,0,nan,160,1,
0,1383,13.0,9.0,5.0,40.985048002117125,27.985048002117125,9.350997307854742,4.847786575652396,0,0,nan,160,1,
0,1384,13.5,9.0,5.0,42.002765046762605,28.502765046762605,9.354097195864547,4.848718683562339,0,0,nan,160,1,
0,1385,14.0,9.0,5.0,41.95668591210982,27.95668591210982,9.373051372512341,4.848057888437973,0,0,nan,160,1,
0,1386,14.5,9.0,5.0,42.99725751821053,28.49725751821053,9.354467784047882,4.848484982844941,0,0,nan,160,1,
0,1387,15.0,9.0,5.0,42.95956362392063,27.95956362392063,9.358327695812486,4.848549406754847,0,0,nan,160,1,
0,1388,15.5,9.0,5.0,43.942863385235285,28.442863385235285,9.371398629933491,4.8466467588257744,0,0,nan,160,1,
0,1389,16.0,9.0,5.0,43.97719284882714,27.977192848827137,9.361384892803681,4.847799704824024,0,0,nan,160,1,
0,1390,16.5,9.0,5.0,44.984164509782104,28.484164509782104,9.353740521997432,4.848878901366736,0,0,nan,160,1,
0,1391,17.0,9.0,5.0,44.955708578444195,27.955708578444195,9.357161956362175,4.846835317350907,0,0,nan,160,1,
0,1392,17.5,9.0,5.0,46.00243278613244,28.502432786132438,9.358072729821187,4.8484953526059655,0,0,nan,160,1,
0,1393,18.0,9.0,5.0,45.964866959653676,27.964866959653676,9.354985067001198,4.848718682675047,0,0,nan,160,1,
0,1394,18.5,9.0,5.0,46.971122956909426,28.471122956909426,9.359395496705265,4.847790682359025,0,0,nan,160,1,
0,1395,19.0,9.0,5.0,46.993517183028466,27.993517183028466,9.354216964041527,4.847917398871671,0,0,nan,160,1,
0,1396,19.5,9.0,5.0,47.94937603116443,28.449376031164427,9.356856175895526,4.848761587023443,0,0,nan,160,1,
0,1397,20.0,9.0,5.0,47.95612826421586,27.956128264215863,9.371947954561763,4.84805318987433,0,0,nan,160,1,
0,1398,20.5,9.0,5.0,48.95875891717904,28.45875891717904,9.371575061631058,4.847887613984829,0,0,nan,160,1,
0,1399,21.0,9.0,5.0,48.9452442441344,27.9452442441344,9.356848546794636,4.8482642579360755,0,0,nan,160,1,
0,1400,21.5,9.0,5.0,49.94640828433978,28.446408284339782,9.372369485226333,4.847793587527958,0,0,nan,160,1,
0,1401,22.0,9.0,5.0,49.97275078774045,27.972750787740452,9.370728186039514,4.848439222608173,0,0,nan,160,1,
0,1402,22.5,9.0,5.0,51.002188129996256,28.502188129996256,9.352772542278846,4.848410632437604,0,0,nan,160,1,
0,1403,23.0,9.0,5.0,50.99991718530541,27.999917185305407,9.353933718157014,4.848541771619033,0,0,nan,160,1,
0,1404,23.5,9.0,5.0,51.964220317179176,28.464220317179176,9.37629963875198,4.8478571241505835,0,0,nan,160,1,
0,1405,24.0,9.0,5.0,52.01433191034596,28.01433191034596,9.35426044516616,4.849154514825102,0,0,nan,160,1,
0,1406,24.5,9.0,5.0,53.090364547802444,28.590364547802444,9.355548314193333,4.860105852680623,0,0,nan,160,1,
0,1407,25.0,9.0,5.0,52.97260640426365,27.97260640426365,9.39790823762069,4.848334472563801,0,0,nan,160,1,
0,1408,25.5,9.0,5.0,54.038198494647624,28.538198494647624,9.361345680411805,4.8493418967238755,0,0,nan,160,1,
0,1409,26.0,9.0,5.0,53.97162454389464,27.97162454389464,9.355753357360939,4.848058856818381,0,0,nan,160,1,
0,1410,26.5,9.0,5.0,54.97169562634645,28.471695626346452,9.416532124931836,4.848381129238806,0,0,nan,160,1,
0,1411,27.0,9.0,5.0,55.02847659631357,28.028476596313567,9.347165263870542,4.848985675342908,0,0,nan,160,1,
0,1412,27.5,9.0,5.0,55.94425166167789,28.44425166167789,9.363298305072915,4.846538076504476,0,0,nan,160,1,
0,1413,28.0,9.0,5.0,55.95080139381693,27.95080139381693,9.362158091984774,4.847185687612766,0,0,nan,160,1,
0,1414,28.5,9.0,5.0,57.04212767257503,28.542127672575027,9.338924907853523,4.848796411798067,0,0,nan,160,1,
0,1415,29.0,9.0,5.0,56.963034590770654,27.963034590770654,9.345764670927162,4.847348586089496,0,0,nan,160,1,
0,1416,29.5,9.0,5.0,57.954278817640294,28.454278817640294,9.403249485438783,4.848203674637649,0,0,nan,160,1,
0,1417,30.0,9.0,5.0,58.01754153967045,28.017541539670447,9.341272341495412,4.848687664638221,0,0,nan,160,1,
0,1418,30.5,9.0,5.0,58.95065451429392,28.450654514293923,9.337530969873063,4.847184756542024,0,0,nan,160,1,
0,1419,31.0,9.0,5.0,59.050369669598055,28.050369669598055,9.307800721829631,4.861593814646934,0,0,nan,160,1,
0,1420,31.5,9.0,5.0,59.98899958665787,28.48899958665787,9.352660809726654,4.848442118595867,0,0,nan,160,1,
